DOMAIN	ACC	DEFINITION	DomainFreqbyProtein	DomainFreqinProteome
TFIIIC_delta	PF12657	Transcription factor IIIC subunit delta N-term	4.902922141596391e-05	4.902922141596391e-05
TFIIIC_sub6	PF10419	TFIIIC subunit triple barrel domain	4.902922141596391e-05	4.902922141596391e-05
TFIIS_C	PF01096	Transcription factor S-II (TFIIS)	0.0002941753284957835	0.0002941753284957835
TFIIS_M	PF07500	Transcription factor S-II (TFIIS), central domain	0.0003432045499117474	0.0003432045499117474
TfoX_C	PF04994	TfoX C-terminal domain	NA	NA
TfoX_N	PF04993	TfoX N-terminal domain	NA	NA
TFR_dimer	PF04253	Transferrin receptor-like dimerisation domain	0.0002451461070798196	0.0002451461070798196
TfuA	PF07812	TfuA-like protein	NA	NA
TFX_C	PF14601	DNA_binding protein, TFX, C-term	NA	NA
TF_AP-2	PF03299	Transcription factor AP-2	0.0002451461070798196	0.0002451461070798196
TF_Otx	PF03529	Otx1 transcription factor	0.00014708766424789175	0.00014708766424789175
TF_Zn_Ribbon	PF08271	TFIIB zinc-binding	0.00019611688566385565	0.00019611688566385565
TGase_elicitor	PF16683	Transglutaminase elicitor	NA	NA
TGBp3	PF02495	Triple gene block 3	NA	NA
TGFb_propeptide	PF00688	TGF-beta propeptide	0.0010296136497352421	0.0010296136497352421
TGF_beta	PF00019	Transforming growth factor beta like domain	0.0018140811923906648	0.0018140811923906648
TGF_beta_GS	PF08515	Transforming growth factor beta type I GS-motif	0.0003432045499117474	0.0003432045499117474
Tgi2PP	PF18250	Effector immunity protein Tgi2PP	NA	NA
TgMIC1	PF11476	Toxoplasma gondii micronemal protein 1 TgMIC1	NA	NA
TGS	PF02824	TGS domain	0.0002451461070798196	0.0002451461070798196
TGT	PF01702	Queuine tRNA-ribosyltransferase	9.805844283192783e-05	9.805844283192783e-05
TGT_C1	PF14809	C1 domain of tRNA-guanine transglycosylase dimerisation	NA	NA
TGT_C2	PF14810	Patch-forming domain C2 of tRNA-guanine transglycosylase	NA	NA
TH1	PF04858	TH1 protein	4.902922141596391e-05	4.902922141596391e-05
ThaI	PF15514	Restriction endonuclease ThaI	NA	NA
THAP	PF05485	THAP domain	0.000588350656991567	0.000588350656991567
Thaumatin	PF00314	Thaumatin family	NA	NA
THB	PF18362	Tri-helix bundle domain	0.0002941753284957835	0.0002941753284957835
THDPS_M	PF14789	Tetrahydrodipicolinate N-succinyltransferase middle	NA	NA
THDPS_N	PF14790	Tetrahydrodipicolinate N-succinyltransferase N-terminal	NA	NA
THDPS_N_2	PF14805	Tetrahydrodipicolinate N-succinyltransferase N-terminal	NA	NA
THEG	PF14912	Testicular haploid expressed repeat	9.805844283192783e-05	0.0003432045499117474
THEG4	PF15834	Testis highly expressed protein 4	4.902922141596391e-05	4.902922141596391e-05
Thermopsin	PF05317	Thermopsin	NA	NA
THF_DHG_CYH	PF00763	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain	0.00019611688566385565	0.00019611688566385565
THF_DHG_CYH_C	PF02882	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	0.00019611688566385565	0.00019611688566385565
Thg1	PF04446	tRNAHis guanylyltransferase	4.902922141596391e-05	4.902922141596391e-05
Thg1C	PF14413	Thg1 C terminal domain	4.902922141596391e-05	4.902922141596391e-05
Thi4	PF01946	Thi4 family	4.902922141596391e-05	4.902922141596391e-05
Thiamine_BP	PF01910	Thiamine-binding protein	NA	NA
Thia_YuaJ	PF09515	Thiamine transporter protein (Thia_YuaJ)	NA	NA
ThiC-associated	PF13667	ThiC-associated domain	NA	NA
ThiC_Rad_SAM	PF01964	Radical SAM ThiC family	NA	NA
ThiD2	PF17792	ThiD2 family	NA	NA
ThiF	PF00899	ThiF family	0.0004902922141596392	0.0006373798784075309
ThiG	PF05690	Thiazole biosynthesis protein ThiG	NA	NA
ThiI	PF02568	Thiamine biosynthesis protein (ThiI)	NA	NA
ThiJ_like	PF17124	ThiJ/PfpI family-like	NA	NA
Thioesterase	PF00975	Thioesterase domain	9.805844283192783e-05	9.805844283192783e-05
Thiolase_C	PF02803	Thiolase, C-terminal domain	0.0002941753284957835	0.0002941753284957835
Thiolase_N	PF00108	Thiolase, N-terminal domain	0.0002941753284957835	0.0002941753284957835
Thiol_cytolysin	PF01289	Thiol-activated cytolysin	NA	NA
Thiol_cytolys_C	PF17440	Thiol-activated cytolysin beta sandwich domain	NA	NA
Thionin	PF00321	Plant thionin	NA	NA
Thioredoxin	PF00085	Thioredoxin	0.0014218474210629536	0.0021572857423024124
Thioredoxin_10	PF17991	Thioredoxin like C-terminal domain	NA	NA
Thioredoxin_11	PF18078	Thioredoxin-like SNTX domain	NA	NA
Thioredoxin_12	PF18400	Thioredoxin-like domain	9.805844283192783e-05	9.805844283192783e-05
Thioredoxin_13	PF18401	Thioredoxin-like domain	9.805844283192783e-05	9.805844283192783e-05
Thioredoxin_14	PF18402	Thioredoxin-like domain	9.805844283192783e-05	9.805844283192783e-05
Thioredoxin_15	PF18403	Thioredoxin-like domain	9.805844283192783e-05	9.805844283192783e-05
Thioredoxin_16	PF18569	Thioredoxin-like domain	4.902922141596391e-05	4.902922141596391e-05
Thioredoxin_2	PF13098	Thioredoxin-like domain	NA	NA
Thioredoxin_3	PF13192	Thioredoxin domain	NA	NA
Thioredoxin_4	PF13462	Thioredoxin	NA	NA
Thioredoxin_5	PF13743	Thioredoxin	NA	NA
Thioredoxin_6	PF13848	Thioredoxin-like domain	0.0004902922141596392	0.0004902922141596392
Thioredoxin_7	PF13899	Thioredoxin-like	0.00019611688566385565	0.00019611688566385565
Thioredoxin_8	PF13905	Thioredoxin-like	0.00019611688566385565	0.0002451461070798196
Thioredoxin_9	PF14595	Thioredoxin	NA	NA
Thioredox_DsbH	PF03190	Protein of unknown function, DUF255	4.902922141596391e-05	4.902922141596391e-05
ThiP_synth	PF10120	Thiamine-phosphate synthase	NA	NA
ThiS	PF02597	ThiS family	4.902922141596391e-05	4.902922141596391e-05
ThiS-like	PF14453	ThiS-like ubiquitin	NA	NA
ThiW	PF09512	Thiamine-precursor transporter protein (ThiW)	NA	NA
Tho1_MOS11_C	PF18592	Tho1/MOS11 C-terminal domain	NA	NA
Tho2	PF11262	Transcription factor/nuclear export subunit protein 2	4.902922141596391e-05	4.902922141596391e-05
Thoc2	PF11732	Transcription- and export-related complex subunit	4.902922141596391e-05	4.902922141596391e-05
THOC2_N	PF16134	THO complex subunit 2 N-terminus	4.902922141596391e-05	9.805844283192783e-05
THOC7	PF05615	Tho complex subunit 7	4.902922141596391e-05	4.902922141596391e-05
THP2	PF09432	Tho complex subunit THP2	NA	NA
THRAP3_BCLAF1	PF15440	THRAP3/BCLAF1 family	0.00014708766424789175	0.00014708766424789175
ThrE	PF06738	Putative threonine/serine exporter	NA	NA
ThrE_2	PF12821	Threonine/Serine exporter, ThrE	NA	NA
Thrombin_light	PF09396	Thrombin light chain	4.902922141596391e-05	4.902922141596391e-05
Thr_dehydrat_C	PF00585	C-terminal regulatory domain of Threonine dehydratase	NA	NA
Thr_synth_N	PF14821	Threonine synthase N terminus	9.805844283192783e-05	9.805844283192783e-05
Tht1	PF04163	Tht1-like nuclear fusion protein	NA	NA
ThuA	PF06283	Trehalose utilisation	NA	NA
THUMP	PF02926	THUMP domain	0.00014708766424789175	0.00014708766424789175
Thump_like	PF18096	THUMP domain-like	NA	NA
Thx	PF17070	30S ribosomal protein Thx	NA	NA
Thy1	PF02511	Thymidylate synthase complementing protein	NA	NA
ThylakoidFormat	PF11264	Thylakoid formation protein	NA	NA
Thymidylate_kin	PF02223	Thymidylate kinase	9.805844283192783e-05	9.805844283192783e-05
Thymidylat_synt	PF00303	Thymidylate synthase	4.902922141596391e-05	4.902922141596391e-05
Thymopoietin	PF08198	Thymopoietin protein	9.805844283192783e-05	9.805844283192783e-05
Thymosin	PF01290	Thymosin beta-4 family	0.0002451461070798196	0.0002451461070798196
Thyroglobulin_1	PF00086	Thyroglobulin type-1 repeat	0.0008334967640713865	0.0014218474210629536
Thyroglob_assoc	PF16597	Thyroglobulin_1 repeat associated disordered domain	9.805844283192783e-05	9.805844283192783e-05
Tiam_CC_Ex	PF18385	T-lymphoma invasion and metastasis CC-Ex domain	9.805844283192783e-05	9.805844283192783e-05
Tic110	PF16940	Chloroplast envelope transporter	NA	NA
TIC20	PF16166	Chloroplast import apparatus Tic20-like	NA	NA
Tic22	PF04278	Tic22-like family	NA	NA
tify	PF06200	tify domain	NA	NA
TIG	PF01833	IPT/TIG domain	0.0009805844283192783	0.0030888409492057264
TIG_2	PF18020	TIG domain found in plexin	0.0002941753284957835	0.0002941753284957835
TIG_plexin	PF17960	TIG domain	0.0003922337713277113	0.0003922337713277113
TIL	PF01826	Trypsin Inhibitor like cysteine rich domain	0.0006373798784075309	0.00225534418513434
TILa	PF12714	TILa domain	0.00014708766424789175	0.0008825259854873505
TilS	PF09179	TilS substrate binding domain	NA	NA
TilS_C	PF11734	TilS substrate C-terminal domain	NA	NA
TIM	PF00121	Triosephosphate isomerase	4.902922141596391e-05	4.902922141596391e-05
Tim17	PF02466	Tim17/Tim22/Tim23/Pmp24 family	0.0003922337713277113	0.0003922337713277113
TIM21	PF08294	TIM21	4.902922141596391e-05	4.902922141596391e-05
Tim29	PF10171	Translocase of the Inner Mitochondrial membrane 29	4.902922141596391e-05	4.902922141596391e-05
Tim44	PF04280	Tim44-like domain	9.805844283192783e-05	9.805844283192783e-05
Tim54	PF11711	Inner membrane protein import complex subunit Tim54	NA	NA
TIMELESS	PF04821	Timeless protein	4.902922141596391e-05	4.902922141596391e-05
TIMELESS_C	PF05029	Timeless PAB domain	4.902922141596391e-05	4.902922141596391e-05
TIMP	PF00965	Tissue inhibitor of metalloproteinase	0.00019611688566385565	0.00019611688566385565
TINF2_N	PF14973	TERF1-interacting nuclear factor 2 N-terminus	4.902922141596391e-05	4.902922141596391e-05
TIP120	PF08623	TATA-binding protein interacting (TIP20)	9.805844283192783e-05	9.805844283192783e-05
TIP39	PF14980	TIP39 peptide	4.902922141596391e-05	4.902922141596391e-05
TIP41	PF04176	TIP41-like family	4.902922141596391e-05	4.902922141596391e-05
TIP49	PF06068	TIP49 P-loop domain	9.805844283192783e-05	9.805844283192783e-05
TIP49_C	PF17856	TIP49 AAA-lid domain	9.805844283192783e-05	9.805844283192783e-05
Tipalpha	PF16753	TNF-alpha-Inducing protein of Helicobacter	NA	NA
TipAS	PF07739	TipAS antibiotic-recognition domain	NA	NA
TipE	PF16972	Na+ channel auxiliary subunit TipE	NA	NA
TIP_N	PF12457	Tuftelin interacting protein N terminal	4.902922141596391e-05	4.902922141596391e-05
TIR	PF01582	TIR domain	0.0009805844283192783	0.0009805844283192783
TIR-like	PF10137	Predicted nucleotide-binding protein containing TIR-like domain	NA	NA
TIR_2	PF13676	TIR domain	0.00014708766424789175	0.00014708766424789175
TIR_3	PF18567	Toll/interleukin-1 receptor domain	9.805844283192783e-05	9.805844283192783e-05
Tir_receptor_C	PF07489	Translocated intimin receptor (Tir) C-terminus	NA	NA
Tir_receptor_M	PF03549	Translocated intimin receptor (Tir) intimin-binding domain	NA	NA
Tir_receptor_N	PF07490	Translocated intimin receptor (Tir) N-terminus	NA	NA
Tis11B_N	PF04553	Tis11B like protein, N terminus	9.805844283192783e-05	9.805844283192783e-05
TisB_toxin	PF13939	Toxin TisB, type I toxin-antitoxin system	NA	NA
Tissue_fac	PF01108	Tissue factor	0.000588350656991567	0.000588350656991567
Titin_Ig-rpts	PF06582	Titin repeat	NA	NA
Titin_Z	PF09042	Titin Z	4.902922141596391e-05	0.0003432045499117474
TK	PF00265	Thymidine kinase	4.902922141596391e-05	4.902922141596391e-05
Tk-SP_N-pro	PF18237	Tk-SP N-propeptide domain	NA	NA
TLC	PF03219	TLC ATP/ADP transporter	NA	NA
TLD	PF07534	TLD	0.0002941753284957835	0.0003432045499117474
TLE_N	PF03920	Groucho/TLE N-terminal Q-rich domain	0.0002451461070798196	0.0002451461070798196
Tli4_C	PF18426	Tle cognate immunity protein 4 C-terminal domain	NA	NA
Tli4_N	PF18443	Tle cognate immunity protein 4 N-terminal domain	NA	NA
TLP-20	PF06088	Nucleopolyhedrovirus telokin-like protein-20 (TLP20)	NA	NA
TLP1_add_C	PF18313	Thiolase-like protein type 1 additional C-terminal domain	NA	NA
Tlr3_TMD	PF17968	Toll-like receptor 3 trans-membrane domain	4.902922141596391e-05	4.902922141596391e-05
TLV_coat	PF00429	ENV polyprotein (coat polyprotein)	0.0004902922141596392	0.0005393214355756031
TM140	PF14985	TM140 protein family	4.902922141596391e-05	4.902922141596391e-05
TM1506	PF08973	Domain of unknown function (DUF1893)	NA	NA
TM1586_NiRdase	PF14512	Putative TM nitroreductase	NA	NA
TM2	PF05154	TM2 domain	0.00019611688566385565	0.00019611688566385565
TM231	PF10149	Transmembrane protein 231	4.902922141596391e-05	4.902922141596391e-05
Tma16	PF11176	Translation machinery-associated protein 16	4.902922141596391e-05	4.902922141596391e-05
TMA7	PF09072	Translation machinery associated TMA7	4.902922141596391e-05	4.902922141596391e-05
TMC	PF07810	TMC domain	0.0003922337713277113	0.0003922337713277113
TMCCDC2	PF15844	Transmembrane and coiled-coil domain-containing protein 2	4.902922141596391e-05	4.902922141596391e-05
TMCO5	PF14992	TMCO5 family	0.00019611688566385565	0.00019611688566385565
Tme5_EGF_like	PF09064	Thrombomodulin like fifth domain, EGF-like	4.902922141596391e-05	4.902922141596391e-05
TMEM100	PF16311	Transmembrane protein 100	4.902922141596391e-05	4.902922141596391e-05
TMEM101	PF15111	TMEM101 protein family	4.902922141596391e-05	4.902922141596391e-05
TMEM107	PF14995	Transmembrane protein	4.902922141596391e-05	4.902922141596391e-05
TMEM108	PF15759	TMEM108 family	4.902922141596391e-05	4.902922141596391e-05
TMEM117	PF15113	TMEM117 protein family	4.902922141596391e-05	4.902922141596391e-05
TMEM119	PF15724	TMEM119 family	4.902922141596391e-05	4.902922141596391e-05
TMEM125	PF15109	TMEM125 protein family	4.902922141596391e-05	4.902922141596391e-05
TMEM126	PF07114	Transmembrane protein 126	9.805844283192783e-05	9.805844283192783e-05
TMEM131_like	PF12371	Transmembrane protein 131-like	9.805844283192783e-05	9.805844283192783e-05
TMEM132	PF16070	Transmembrane protein family 132	0.0002451461070798196	0.0002451461070798196
TMEM132D_C	PF15706	Mature oligodendrocyte transmembrane protein, TMEM132D, C-term	0.0002451461070798196	0.0002451461070798196
TMEM132D_N	PF15705	Mature oligodendrocyte transmembrane protein, TMEM132D, N-term	0.0002451461070798196	0.0002451461070798196
TMEM135_C_rich	PF15982	N-terminal cysteine-rich region of Transmembrane protein 135	4.902922141596391e-05	4.902922141596391e-05
TMEM138	PF14935	Transmembrane protein 138	4.902922141596391e-05	4.902922141596391e-05
TMEM141	PF15110	TMEM141 protein family	4.902922141596391e-05	4.902922141596391e-05
TMEM144	PF07857	Transmembrane family, TMEM144 of transporters	4.902922141596391e-05	4.902922141596391e-05
TMEM151	PF14857	TMEM151 family	9.805844283192783e-05	9.805844283192783e-05
TMEM154	PF15102	TMEM154 protein family	4.902922141596391e-05	4.902922141596391e-05
TMEM156	PF15106	TMEM156 protein family	4.902922141596391e-05	4.902922141596391e-05
TMEM164	PF14808	TMEM164 family	4.902922141596391e-05	4.902922141596391e-05
TMEM169	PF15052	TMEM169 protein family	4.902922141596391e-05	4.902922141596391e-05
TMEM171	PF15471	Transmembrane protein family 171	4.902922141596391e-05	4.902922141596391e-05
TMEM173	PF15009	Transmembrane protein 173	4.902922141596391e-05	4.902922141596391e-05
TMEM174	PF15029	Transmembrane protein 174	4.902922141596391e-05	4.902922141596391e-05
TMEM18	PF14770	Transmembrane protein 18	4.902922141596391e-05	4.902922141596391e-05
TMEM187	PF15100	TMEM187 protein family	4.902922141596391e-05	4.902922141596391e-05
TMEM189_B_dmain	PF10520	B domain of TMEM189, localisation domain	4.902922141596391e-05	4.902922141596391e-05
TMEM190	PF15431	Transmembrane protein 190	4.902922141596391e-05	4.902922141596391e-05
TMEM191C	PF15194	TMEM191C family	9.805844283192783e-05	9.805844283192783e-05
TMEM192	PF14802	TMEM192 family	4.902922141596391e-05	4.902922141596391e-05
TMEM206	PF15122	TMEM206 protein family	4.902922141596391e-05	4.902922141596391e-05
TMEM208_SND2	PF05620	SRP-independent targeting protein 2/TMEM208	4.902922141596391e-05	4.902922141596391e-05
TMEM210	PF15195	TMEM210 family	4.902922141596391e-05	4.902922141596391e-05
TMEM213	PF15192	TMEM213 family	4.902922141596391e-05	4.902922141596391e-05
TMEM214	PF10151	TMEM214, C-terminal, caspase 4 activator	4.902922141596391e-05	4.902922141596391e-05
TMEM215	PF15746	TMEM215 family	4.902922141596391e-05	4.902922141596391e-05
TMEM219	PF14940	Transmembrane 219	9.805844283192783e-05	9.805844283192783e-05
TMEM220	PF15071	Transmembrane family 220, helix	4.902922141596391e-05	4.902922141596391e-05
TMEM223	PF14640	Transmembrane protein 223	9.805844283192783e-05	9.805844283192783e-05
TMEM232	PF15877	Transmembrane protein family 232	4.902922141596391e-05	4.902922141596391e-05
TMEM234	PF10639	Putative transmembrane family 234	4.902922141596391e-05	4.902922141596391e-05
TMEM237	PF15383	Transmembrane protein 237	4.902922141596391e-05	4.902922141596391e-05
TMEM238	PF15125	TMEM238 protein family	9.805844283192783e-05	9.805844283192783e-05
TMEM239	PF15841	Transmembrane protein 239 family	4.902922141596391e-05	4.902922141596391e-05
TMEM240	PF15207	TMEM240 family	4.902922141596391e-05	4.902922141596391e-05
TMEM247	PF15444	Transmembrane protein 247	4.902922141596391e-05	4.902922141596391e-05
TMEM251	PF15190	Transmembrane protein 251	4.902922141596391e-05	4.902922141596391e-05
TMEM252	PF15664	Transmembrane protein 252 family	4.902922141596391e-05	4.902922141596391e-05
Tmem26	PF09772	Transmembrane protein 26	4.902922141596391e-05	4.902922141596391e-05
TMEM33_Pom33	PF03661	Transmembrane protein 33/Nucleoporin POM33	4.902922141596391e-05	4.902922141596391e-05
TMEM37	PF15108	Voltage-dependent calcium channel gamma-like subunit protein family	4.902922141596391e-05	4.902922141596391e-05
TMEM40	PF15817	Transmembrane protein 40 family	4.902922141596391e-05	4.902922141596391e-05
TMEM43	PF07787	Transmembrane protein 43	4.902922141596391e-05	4.902922141596391e-05
TMEM51	PF15345	Transmembrane protein 51	4.902922141596391e-05	4.902922141596391e-05
TMEM52	PF14979	Transmembrane 52	9.805844283192783e-05	9.805844283192783e-05
TMEM61	PF15105	TMEM61 protein family	4.902922141596391e-05	4.902922141596391e-05
TMEM65	PF10507	Transmembrane protein 65	4.902922141596391e-05	4.902922141596391e-05
TMEM70	PF06979	Assembly, mitochondrial proton-transport ATP synth complex	4.902922141596391e-05	4.902922141596391e-05
TMEM71	PF15121	TMEM71 protein family	4.902922141596391e-05	4.902922141596391e-05
TMEM72	PF16054	Transmembrane protein family 72	4.902922141596391e-05	4.902922141596391e-05
TMEM82	PF15816	Transmembrane protein 82	4.902922141596391e-05	4.902922141596391e-05
TMEM89	PF15098	TMEM89 protein family	4.902922141596391e-05	4.902922141596391e-05
TMEM95	PF15203	TMEM95 family	4.902922141596391e-05	4.902922141596391e-05
Tmemb_14	PF03647	Transmembrane proteins 14C	0.0002451461070798196	0.0002451461070798196
Tmemb_161AB	PF10268	Predicted transmembrane protein 161AB	9.805844283192783e-05	9.805844283192783e-05
Tmemb_170	PF10190	Putative transmembrane protein 170	9.805844283192783e-05	9.805844283192783e-05
Tmemb_185A	PF10269	Transmembrane Fragile-X-F protein	0.00014708766424789175	0.00014708766424789175
Tmemb_18A	PF09771	Transmembrane protein 188	4.902922141596391e-05	4.902922141596391e-05
Tmemb_40	PF10160	Predicted membrane protein	4.902922141596391e-05	4.902922141596391e-05
Tmemb_55A	PF09788	Transmembrane protein 55A	9.805844283192783e-05	9.805844283192783e-05
Tmemb_9	PF05434	TMEM9	9.805844283192783e-05	9.805844283192783e-05
Tmemb_cc2	PF10267	Predicted transmembrane and coiled-coil 2 protein	0.00019611688566385565	0.0002451461070798196
TMEMspv1-c74-12	PF11044	Plectrovirus spv1-c74 ORF 12 transmembrane protein	NA	NA
TMF_DNA_bd	PF12329	TATA element modulatory factor 1 DNA binding	4.902922141596391e-05	4.902922141596391e-05
TMF_TATA_bd	PF12325	TATA element modulatory factor 1 TATA binding	4.902922141596391e-05	4.902922141596391e-05
TMIE	PF16038	TMIE protein	4.902922141596391e-05	4.902922141596391e-05
TmoB	PF06234	Toluene-4-monooxygenase system protein B (TmoB)	NA	NA
TMP	PF05017	TMP repeat	NA	NA
TMP-TENI	PF02581	Thiamine monophosphate synthase	NA	NA
Tmp39	PF10271	Putative transmembrane protein	9.805844283192783e-05	9.805844283192783e-05
TMPIT	PF07851	TMPIT-like protein	9.805844283192783e-05	9.805844283192783e-05
Tmpp129	PF10272	Putative transmembrane protein precursor	4.902922141596391e-05	4.902922141596391e-05
TMP_2	PF06791	Prophage tail length tape measure protein	NA	NA
TMV_coat	PF00721	Virus coat protein (TMV like)	NA	NA
